"""id""",lat,lon,"""name""",street_no,"""street_name""","""street_type""","""suburb""",postcode,"""sport""","""type""","""lga""","""address"""
"""NILLUM11040""",-37.715227,145.145378,"""Eltham Central Park""",18,"""Panther""","""Place""","""ELTHAM""","""3095""","""Cricket""","""outdoor""","""NILLUMBIK""","""18 Panther Place, ELTHAM 3095"""
"""NILLUM11040""",-37.715227,145.145378,"""Eltham Central Park""",18,"""Panther""","""Place""","""ELTHAM""","""3095""","""Football""","""outdoor""","""NILLUMBIK""","""18 Panther Place, ELTHAM 3095"""
"""YARRAC11025""",-37.818473,144.990382,"""Melbourne Royal Tennis""",18,"""Sherwood""","""Street""","""RICHMOND""","""3121""","""Tennis""","""indoor""","""YARRA""","""18 Sherwood Street, RICHMOND 3121"""
"""MORNIN11174""",-38.271031,145.033831,"""Mace Oval""",18,"""Tal Tals""","""Cresent""","""MOUNT MARTHA""","""3934""","""Cricket""","""outdoor""","""MORNINGTON PENINSULA""","""18 Tal Tals Cresent, MOUNT MARTHA 3934"""
"""BRIMBA8387""",-37.770817,144.80674,"""Polish Sports and Recreation Centre""",19,"""Carrington""","""Drive""","""ALBION""","""3020""","""Soccer""","""outdoor""","""BRIMBANK""","""19 Carrington Drive, ALBION 3020"""
"""FRANKS11482""",-38.151888,145.201576,"""Bayside Gymnastics Club""",19,"""North""","""Gateway""","""LANGWARRIN""","""3910""","""Gymnastics""","""indoor""","""FRANKSTON""","""19 North Gateway, LANGWARRIN 3910"""
"""MOONEE9346""",-37.763571,144.899859,"""Aberfeldie Park""",20,"""Corio""","""Street""","""ABERFELDIE""","""3040""","""Cricket""","""outdoor""","""MOONEE VALLEY""","""20 Corio Street, ABERFELDIE 3040"""
"""MOONEE9346""",-37.763571,144.899859,"""Aberfeldie Park""",20,"""Corio""","""Street""","""ABERFELDIE""","""3040""","""Football""","""outdoor""","""MOONEE VALLEY""","""20 Corio Street, ABERFELDIE 3040"""
"""MOONEE9346""",-37.763571,144.899859,"""Aberfeldie Park""",20,"""Corio""","""Street""","""ABERFELDIE""","""3040""","""Soccer""","""outdoor""","""MOONEE VALLEY""","""20 Corio Street, ABERFELDIE 3040"""
"""HUMECI11781""",-37.682503,144.934339,"""Seabrook Reserve""",20,"""Goulburn""","""Street""","""BROADMEADOWS""","""3047""","""Cricket""","""outdoor""","""HUME""","""20 Goulburn Street, BROADMEADOWS 3047"""
"""HUMECI11781""",-37.682503,144.934339,"""Seabrook Reserve""",20,"""Goulburn""","""Street""","""BROADMEADOWS""","""3047""","""Rugby League""","""outdoor""","""HUME""","""20 Goulburn Street, BROADMEADOWS 3047"""
"""HUMECI11781""",-37.682503,144.934339,"""Seabrook Reserve""",20,"""Goulburn""","""Street""","""BROADMEADOWS""","""3047""","""Soccer""","""outdoor""","""HUME""","""20 Goulburn Street, BROADMEADOWS 3047"""
"""NILLUM11049""",-37.690641,145.214153,"""Kangaroo Ground Community Oval""",20,"""Graham""","""Road""","""KANGAROO GROUND""","""3097""","""Cricket""","""outdoor""","""NILLUMBIK""","""20 Graham Road, KANGAROO GROUND 3097"""
"""NILLUM11049""",-37.690641,145.214153,"""Kangaroo Ground Community Oval""",20,"""Graham""","""Road""","""KANGAROO GROUND""","""3097""","""Tennis""","""outdoor""","""NILLUMBIK""","""20 Graham Road, KANGAROO GROUND 3097"""
"""YARRAR11400""",-37.779887,145.460181,"""Seville Recreation Reserve""",20,"""Monbulk-Seville""","""Road""","""SEVILLE""","""3139""","""Cricket""","""outdoor""","""YARRA RANGES""","""20 Monbulk-Seville Road, SEVILLE 3139"""
"""YARRAR11400""",-37.779887,145.460181,"""Seville Recreation Reserve""",20,"""Monbulk-Seville""","""Road""","""SEVILLE""","""3139""","""Equestrian""","""outdoor""","""YARRA RANGES""","""20 Monbulk-Seville Road, SEVILLE 3139"""
"""YARRAR11400""",-37.779887,145.460181,"""Seville Recreation Reserve""",20,"""Monbulk-Seville""","""Road""","""SEVILLE""","""3139""","""Football""","""outdoor""","""YARRA RANGES""","""20 Monbulk-Seville Road, SEVILLE 3139"""
"""YARRAR11400""",-37.779887,145.460181,"""Seville Recreation Reserve""",20,"""Monbulk-Seville""","""Road""","""SEVILLE""","""3139""","""Netball""","""outdoor""","""YARRA RANGES""","""20 Monbulk-Seville Road, SEVILLE 3139"""
"""YARRAR11400""",-37.779887,145.460181,"""Seville Recreation Reserve""",20,"""Monbulk-Seville""","""Road""","""SEVILLE""","""3139""","""Playground""","""outdoor""","""YARRA RANGES""","""20 Monbulk-Seville Road, SEVILLE 3139"""
"""YARRAR11400""",-37.779887,145.460181,"""Seville Recreation Reserve""",20,"""Monbulk-Seville""","""Road""","""SEVILLE""","""3139""","""Tennis""","""outdoor""","""YARRA RANGES""","""20 Monbulk-Seville Road, SEVILLE 3139"""
"""STONNI11940""",-37.866675,145.062722,"""East Malvern Tennis Club""",20,"""Moira""","""Street""","""GLEN IRIS""","""3146""","""Tennis""","""outdoor""","""STONNINGTON""","""20 Moira Street, GLEN IRIS 3146"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Badminton""","""indoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Basketball""","""indoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Futsal""","""indoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Martial Arts""","""indoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Netball""","""indoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Netball""","""outdoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Soccer""","""outdoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Tennis""","""outdoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8606""",-37.919609,145.239588,"""Rowville Community Centre""",20,"""Fulham""","""Road""","""ROWVILLE""","""3178""","""Volleyball""","""indoor""","""KNOX""","""20 Fulham Road, ROWVILLE 3178"""
"""KNOXCI8553""",-37.895309,145.242961,"""Carrington Park Leisure Centre""",20,"""O'Connor""","""Road""","""KNOXFIELD""","""3180""","""Basketball""","""indoor""","""KNOX""","""20 O'Connor Road, KNOXFIELD 3180"""
"""KNOXCI8553""",-37.895309,145.242961,"""Carrington Park Leisure Centre""",20,"""O'Connor""","""Road""","""KNOXFIELD""","""3180""","""Boxing""","""indoor""","""KNOX""","""20 O'Connor Road, KNOXFIELD 3180"""
"""KNOXCI8553""",-37.895309,145.242961,"""Carrington Park Leisure Centre""",20,"""O'Connor""","""Road""","""KNOXFIELD""","""3180""","""Gymnastics""","""indoor""","""KNOX""","""20 O'Connor Road, KNOXFIELD 3180"""
"""KNOXCI8553""",-37.895309,145.242961,"""Carrington Park Leisure Centre""",20,"""O'Connor""","""Road""","""KNOXFIELD""","""3180""","""Squash / Racquetball""","""indoor""","""KNOX""","""20 O'Connor Road, KNOXFIELD 3180"""
"""HUMECI11783""",-37.575549,144.724605,"""Sunbury Aquatic and Leisure Centre""",20,"""Ligar""","""Street""","""SUNBURY""","""3429""","""Fitness / Gymnasium Workouts""","""indoor""","""HUME""","""20 Ligar Street, SUNBURY 3429"""
"""HUMECI11783""",-37.575549,144.724605,"""Sunbury Aquatic and Leisure Centre""",20,"""Ligar""","""Street""","""SUNBURY""","""3429""","""Martial Arts""","""indoor""","""HUME""","""20 Ligar Street, SUNBURY 3429"""
"""HUMECI11783""",-37.575549,144.724605,"""Sunbury Aquatic and Leisure Centre""",20,"""Ligar""","""Street""","""SUNBURY""","""3429""","""Swimming""","""indoor""","""HUME""","""20 Ligar Street, SUNBURY 3429"""
"""HUMECI11783""",-37.575549,144.724605,"""Sunbury Aquatic and Leisure Centre""",20,"""Ligar""","""Street""","""SUNBURY""","""3429""","""Swimming""","""outdoor""","""HUME""","""20 Ligar Street, SUNBURY 3429"""
"""MORNIN11374""",-38.211387,145.252489,"""Pearcedale Club Grounds""",20,"""Callanans""","""Lane""","""PEARCEDALE""","""3912""","""Equestrian""","""outdoor""","""CASEY""","""20 Callanans Lane, PEARCEDALE 3912"""
"""MORNIN11186""",-38.373318,144.869976,"""Vern Wright Reserve""",20,"""Eliza""","""Street""","""ROSEBUD WEST""","""3940""","""Tennis""","""outdoor""","""MORNINGTON PENINSULA""","""20 Eliza Street, ROSEBUD WEST 3940"""
"""MORNIN11188""",-38.373214,144.812217,"""RJ Rowley Recreation Reserve""",20,"""Melbourne""","""Road""","""RYE""","""3941""","""Cricket""","""outdoor""","""MORNINGTON PENINSULA""","""20 Melbourne Road, RYE 3941"""
"""MORNIN11188""",-38.373214,144.812217,"""RJ Rowley Recreation Reserve""",20,"""Melbourne""","""Road""","""RYE""","""3941""","""Football""","""outdoor""","""MORNINGTON PENINSULA""","""20 Melbourne Road, RYE 3941"""
"""MORNIN11188""",-38.373214,144.812217,"""RJ Rowley Recreation Reserve""",20,"""Melbourne""","""Road""","""RYE""","""3941""","""Netball""","""outdoor""","""MORNINGTON PENINSULA""","""20 Melbourne Road, RYE 3941"""
"""MORNIN11188""",-38.373214,144.812217,"""RJ Rowley Recreation Reserve""",20,"""Melbourne""","""Road""","""RYE""","""3941""","""Skating""","""outdoor""","""MORNINGTON PENINSULA""","""20 Melbourne Road, RYE 3941"""
"""MORNIN11188""",-38.373214,144.812217,"""RJ Rowley Recreation Reserve""",20,"""Melbourne""","""Road""","""RYE""","""3941""","""Tennis""","""outdoor""","""MORNINGTON PENINSULA""","""20 Melbourne Road, RYE 3941"""
"""CASEYC12313""",-38.045978,145.289441,"""Amberly Park Reserve""",20,"""Amberly Park""","""Drive""","""NARRE WARREN SOUTH""","""3805""","""Cricket""","""outdoor""","""CASEY""","""20 Amberly Park Drive, NARRE WARREN SOUTH 3805"""
"""HOBSON12927""",-37.82761,144.845419,"""A.W Bond Reserve""",21,"""Duosa""","""Road""","""ALTONA NORTH""","""3025""","""Cricket""","""outdoor""","""HOBSONS BAY""","""21 Duosa Road, ALTONA NORTH 3025"""
"""HOBSON12927""",-37.82761,144.845419,"""A.W Bond Reserve""",21,"""Duosa""","""Road""","""ALTONA NORTH""","""3025""","""Soccer""","""outdoor""","""HOBSONS BAY""","""21 Duosa Road, ALTONA NORTH 3025"""
"""MOONEE9346""",-37.763571,144.899859,"""Aberfeldie Park""",21,"""Corio""","""Street""","""ABERFELDIE""","""3040""","""Playground""","""outdoor""","""MOONEE VALLEY""","""21 Corio Street, ABERFELDIE 3040"""
"""MORELA13029""",-37.708941,144.942283,"""Hadfield Tennis Club""",21,"""Charles""","""Street""","""HADFIELD""","""3046""","""Tennis""","""outdoor""","""MORELAND""","""21 Charles Street, HADFIELD 3046"""
"""HUMECI11749""",-37.654775,144.889303,"""Drummond Street Reserve""",21,"""Drummond""","""Street""","""GREENVALE""","""3059""","""Cricket""","""outdoor""","""HUME""","""21 Drummond Street, GREENVALE 3059"""
"""HUMECI11749""",-37.654775,144.889303,"""Drummond Street Reserve""",21,"""Drummond""","""Street""","""GREENVALE""","""3059""","""Football""","""outdoor""","""HUME""","""21 Drummond Street, GREENVALE 3059"""
"""WHITEH11450""",-37.834172,145.1334,"""Eastern Gymnastics Club""",21,"""Clarice""","""Road""","""BOX HILL SOUTH""","""3128""","""Gymnastics""","""indoor""","""WHITEHORSE""","""21 Clarice Road, BOX HILL SOUTH 3128"""
"""STONNI11941""",-37.853119,145.053562,"""St Andrew's Gardiner Tennis Club""",21,"""Kyarra""","""Road""","""GLEN IRIS""","""3146""","""Tennis""","""outdoor""","""STONNINGTON""","""21 Kyarra Road, GLEN IRIS 3146"""
"""MONASH12049""",-37.869427,145.109264,"""Oakleigh Youth Club""",21,"""Electra""","""Avenue""","""ASHWOOD""","""3147""","""Boxing""","""indoor""","""MONASH""","""21 Electra Avenue, ASHWOOD 3147"""
"""GLENEI11210""",-37.924422,145.031277,"""Victory Park""",21,"""Patterson""","""Road""","""BENTLEIGH""","""3204""","""Cricket""","""outdoor""","""GLEN EIRA""","""21 Patterson Road, BENTLEIGH 3204"""
"""GLENEI11210""",-37.924422,145.031277,"""Victory Park""",21,"""Patterson""","""Road""","""BENTLEIGH""","""3204""","""Soccer""","""outdoor""","""GLEN EIRA""","""21 Patterson Road, BENTLEIGH 3204"""
"""GLENEI11210""",-37.924422,145.031277,"""Victory Park""",21,"""Patterson""","""Road""","""BENTLEIGH""","""3204""","""Tennis""","""outdoor""","""GLEN EIRA""","""21 Patterson Road, BENTLEIGH 3204"""
"""HOBSON12927""",-37.82761,144.845419,"""A.W Bond Reserve""",22,"""Duosa""","""Road""","""ALTONA NORTH""","""3025""","""Playground""","""outdoor""","""HOBSONS BAY""","""22 Duosa Road, ALTONA NORTH 3025"""
"""MOONEE9346""",-37.763571,144.899859,"""Aberfeldie Park""",22,"""Corio""","""Street""","""ABERFELDIE""","""3040""","""Athletics""","""outdoor""","""MOONEE VALLEY""","""22 Corio Street, ABERFELDIE 3040"""
"""BOROON11020""",-37.865795,145.063389,"""Dorothy Laver Reserve""",22,"""Dunlop""","""Street""","""GLEN IRIS""","""3146""","""Cricket""","""outdoor""","""BOROONDARA""","""22 Dunlop Street, GLEN IRIS 3146"""
"""BOROON11020""",-37.865795,145.063389,"""Dorothy Laver Reserve""",22,"""Dunlop""","""Street""","""GLEN IRIS""","""3146""","""Lacrosse""","""outdoor""","""BOROONDARA""","""22 Dunlop Street, GLEN IRIS 3146"""
"""MOONEE9398""",-37.741017,144.895867,"""Seymour's Pool""",23,"""Graves""","""Street""","""ESSENDON""","""3040""","""Swimming""","""outdoor""","""MOONEE VALLEY""","""23 Graves Street, ESSENDON 3040"""
"""KNOXCI8599""",-37.842391,145.241647,"""Mountain Districts Gymnastics Centre""",23,"""Michellan""","""Court""","""BAYSWATER""","""3153""","""Gymnastics""","""indoor""","""KNOX""","""23 Michellan Court, BAYSWATER 3153"""
"""BRIMBA8324""",-37.7868,144.800896,"""Ainsworth Reserve""",25,"""Vernon""","""Cresent""","""SUNSHINE""","""3020""","""Cricket""","""outdoor""","""BRIMBANK""","""25 Vernon Cresent, SUNSHINE 3020"""
"""BRIMBA8324""",-37.7868,144.800896,"""Ainsworth Reserve""",25,"""Vernon""","""Cresent""","""SUNSHINE""","""3020""","""Football""","""outdoor""","""BRIMBANK""","""25 Vernon Cresent, SUNSHINE 3020"""
"""BRIMBA8324""",-37.7868,144.800896,"""Ainsworth Reserve""",25,"""Vernon""","""Cresent""","""SUNSHINE""","""3020""","""Soccer""","""outdoor""","""BRIMBANK""","""25 Vernon Cresent, SUNSHINE 3020"""
"""BRIMBA8407""",-37.798696,144.812193,"""West Sunshine Community Centre""",25,"""Kermeen""","""Street""","""SUNSHINE""","""3020""","""Basketball""","""outdoor""","""BRIMBANK""","""25 Kermeen Street, SUNSHINE 3020"""
"""BRIMBA8407""",-37.798696,144.812193,"""West Sunshine Community Centre""",25,"""Kermeen""","""Street""","""SUNSHINE""","""3020""","""Soccer""","""outdoor""","""BRIMBANK""","""25 Kermeen Street, SUNSHINE 3020"""
"""BRIMBA8407""",-37.798696,144.812193,"""West Sunshine Community Centre""",25,"""Kermeen""","""Street""","""SUNSHINE""","""3020""","""Tennis""","""indoor""","""BRIMBANK""","""25 Kermeen Street, SUNSHINE 3020"""
"""BRIMBA8407""",-37.798696,144.812193,"""West Sunshine Community Centre""",25,"""Kermeen""","""Street""","""SUNSHINE""","""3020""","""Volleyball""","""indoor""","""BRIMBANK""","""25 Kermeen Street, SUNSHINE 3020"""
"""MOONEE9362""",-37.785636,144.937395,"""Debney Park""",25,"""Mount Alexander""","""Road""","""FLEMINGTON""","""3031""","""Cricket""","""outdoor""","""MOONEE VALLEY""","""25 Mount Alexander Road, FLEMINGTON 3031"""
"""MOONEE9362""",-37.785636,144.937395,"""Debney Park""",25,"""Mount Alexander""","""Road""","""FLEMINGTON""","""3031""","""Soccer""","""outdoor""","""MOONEE VALLEY""","""25 Mount Alexander Road, FLEMINGTON 3031"""
"""MOONEE9362""",-37.785636,144.937395,"""Debney Park""",25,"""Mount Alexander""","""Road""","""FLEMINGTON""","""3031""","""Tennis""","""outdoor""","""MOONEE VALLEY""","""25 Mount Alexander Road, FLEMINGTON 3031"""
"""BOROON11026""",-37.837688,145.072328,"""Frog Hollow Reserve""",25,"""Fordham""","""Avenue""","""CAMBERWELL""","""3124""","""Cricket""","""outdoor""","""BOROONDARA""","""25 Fordham Avenue, CAMBERWELL 3124"""
"""BOROON11026""",-37.837688,145.072328,"""Frog Hollow Reserve""",25,"""Fordham""","""Avenue""","""CAMBERWELL""","""3124""","""Soccer""","""outdoor""","""BOROONDARA""","""25 Fordham Avenue, CAMBERWELL 3124"""
"""BOROON11016""",-37.822223,145.088271,"""Canterbury Sports Ground""",25,"""Croydon""","""Road""","""SURREY HILLS""","""3127""","""Cricket""","""outdoor""","""BOROONDARA""","""25 Croydon Road, SURREY HILLS 3127"""
"""BOROON11016""",-37.822223,145.088271,"""Canterbury Sports Ground""",25,"""Croydon""","""Road""","""SURREY HILLS""","""3127""","""Football""","""outdoor""","""BOROONDARA""","""25 Croydon Road, SURREY HILLS 3127"""
"""BOROON11016""",-37.822223,145.088271,"""Canterbury Sports Ground""",25,"""Croydon""","""Road""","""SURREY HILLS""","""3127""","""Playground""","""outdoor""","""BOROONDARA""","""25 Croydon Road, SURREY HILLS 3127"""
"""BOROON11016""",-37.822223,145.088271,"""Canterbury Sports Ground""",25,"""Croydon""","""Road""","""SURREY HILLS""","""3127""","""Tennis""","""outdoor""","""BOROONDARA""","""25 Croydon Road, SURREY HILLS 3127"""
"""CASEYC5584""",-38.116055,145.271576,"""Cranbourne Soccer""",25,"""O'Tooles""","""Road""","""CRANBOURNE""","""3977""","""Soccer""","""outdoor""","""CASEY""","""25 O'Tooles Road, CRANBOURNE 3977"""
"""BRIMBA8324""",-37.7868,144.800896,"""Ainsworth Reserve""",26,"""Vernon""","""Cresent""","""SUNSHINE""","""3020""","""Playground""","""outdoor""","""BRIMBANK""","""26 Vernon Cresent, SUNSHINE 3020"""
"""YARRAR11464""",-37.876857,145.399805,"""Monbulk Aquatic Centre""",26,"""Baynes Park""","""Road""","""MONBULK""","""3793""","""Swimming""","""indoor""","""YARRA RANGES""","""26 Baynes Park Road, MONBULK 3793"""
"""MORNIN11138""",-38.471693,145.015443,"""BA Cairns Reserve""",26,"""Barker""","""Street""","""FLINDERS""","""3929""","""Cricket""","""outdoor""","""MORNINGTON PENINSULA""","""26 Barker Street, FLINDERS 3929"""
"""MORNIN11138""",-38.471693,145.015443,"""BA Cairns Reserve""",26,"""Barker""","""Street""","""FLINDERS""","""3929""","""Football""","""outdoor""","""MORNINGTON PENINSULA""","""26 Barker Street, FLINDERS 3929"""
"""MORNIN11138""",-38.471693,145.015443,"""BA Cairns Reserve""",26,"""Barker""","""Street""","""FLINDERS""","""3929""","""Tennis""","""outdoor""","""MORNINGTON PENINSULA""","""26 Barker Street, FLINDERS 3929"""
"""HOBSON12956""",-37.867227,144.895021,"""Fearon Reserve""",27,"""NA""","""Esplanade""","""WILLIAMSTOWN""","""3016""","""Cricket""","""outdoor""","""HOBSONS BAY""","""Esplanade, WILLIAMSTOWN 3016"""
"""HOBSON12956""",-37.867227,144.895021,"""Fearon Reserve""",27,"""NA""","""Esplanade""","""WILLIAMSTOWN""","""3016""","""Football""","""outdoor""","""HOBSONS BAY""","""Esplanade, WILLIAMSTOWN 3016"""
"""HOBSON12956""",-37.867227,144.895021,"""Fearon Reserve""",27,"""NA""","""Esplanade""","""WILLIAMSTOWN""","""3016""","""Lacrosse""","""outdoor""","""HOBSONS BAY""","""Esplanade, WILLIAMSTOWN 3016"""
"""MOONEE9379""",-37.72357,144.878141,"""Hansen Reserve""",27,"""Etzel""","""Street""","""AIRPORT WEST""","""3042""","""Cricket""","""outdoor""","""MOONEE VALLEY""","""27 Etzel Street, AIRPORT WEST 3042"""
"""MOONEE9379""",-37.72357,144.878141,"""Hansen Reserve""",27,"""Etzel""","""Street""","""AIRPORT WEST""","""3042""","""Football""","""outdoor""","""MOONEE VALLEY""","""27 Etzel Street, AIRPORT WEST 3042"""
"""MOONEE9379""",-37.72357,144.878141,"""Hansen Reserve""",27,"""Etzel""","""Street""","""AIRPORT WEST""","""3042""","""Tennis""","""outdoor""","""MOONEE VALLEY""","""27 Etzel Street, AIRPORT WEST 3042"""
"""MOONEE9389""",-37.7318,144.884284,"""Niddrie Community Centre Netball Courts""",27,"""Bowes""","""Avenue""","""AIRPORT WEST""","""3042""","""Netball""","""outdoor""","""MOONEE VALLEY""","""27 Bowes Avenue, AIRPORT WEST 3042"""
"""HUMECI11761""",-37.650308,144.892755,"""Greenvale Recreation Centre""",27,"""Barrymore""","""Road""","""GREENVALE""","""3059""","""Basketball""","""indoor""","""HUME""","""27 Barrymore Road, GREENVALE 3059"""
"""BOROON11071""",-37.789651,145.044497,"""Willsmere Reserve""",27,"""Willow""","""Grove""","""KEW EAST""","""3102""","""Cricket""","""outdoor""","""BOROONDARA""","""27 Willow Grove, KEW EAST 3102"""
"""BOROON11071""",-37.789651,145.044497,"""Willsmere Reserve""",27,"""Willow""","""Grove""","""KEW EAST""","""3102""","""Soccer""","""outdoor""","""BOROONDARA""","""27 Willow Grove, KEW EAST 3102"""
"""MORNIN11194""",-38.226772,145.184492,"""Barber Reserve""",27,"""Sullivan""","""Drive""","""SOMERVILLE""","""3912""","""Cricket""","""outdoor""","""MORNINGTON PENINSULA""","""27 Sullivan Drive, SOMERVILLE 3912"""
"""MORNIN11194""",-38.226772,145.184492,"""Barber Reserve""",27,"""Sullivan""","""Drive""","""SOMERVILLE""","""3912""","""Football""","""outdoor""","""MORNINGTON PENINSULA""","""27 Sullivan Drive, SOMERVILLE 3912"""
"""MORNIN11194""",-38.226772,145.184492,"""Barber Reserve""",27,"""Sullivan""","""Drive""","""SOMERVILLE""","""3912""","""Playground""","""outdoor""","""MORNINGTON PENINSULA""","""27 Sullivan Drive, SOMERVILLE 3912"""
"""WHITTL9554""",-37.670957,144.997786,"""Barry Road Tennis Courts""",28,"""Barry""","""Road""","""THOMASTOWN""","""3074""","""Tennis""","""outdoor""","""WHITTLESEA""","""28 Barry Road, THOMASTOWN 3074"""
"""NILLUM11050""",-37.674349,145.154629,"""Marngrook Oval""",28,"""Main Hurstbridge""","""Road""","""DIAMOND CREEK""","""3089""","""Cricket""","""outdoor""","""NILLUMBIK""","""28 Main Hurstbridge Road, DIAMOND CREEK 3089"""
"""NILLUM11050""",-37.674349,145.154629,"""Marngrook Oval""",28,"""Main Hurstbridge""","""Road""","""DIAMOND CREEK""","""3089""","""Football""","""outdoor""","""NILLUMBIK""","""28 Main Hurstbridge Road, DIAMOND CREEK 3089"""
"""GLENEI11255""",-37.897253,145.07207,"""Murrumbeena Park Bowls Club""",28,"""Gerald""","""Street""","""MURRUMBEENA""","""3163""","""Lawn Bowls""","""outdoor""","""GLEN EIRA""","""28 Gerald Street, MURRUMBEENA 3163"""
"""YARRAR11395""",-37.702394,145.389922,"""Yarra Glen & Lilydale Hunt Club""",28,"""Melba""","""Highway""","""YERING""","""3770""","""Equestrian""","""outdoor""","""YARRA RANGES""","""28 Melba Highway, YERING 3770"""
"""MOONEE9372""",-37.722084,144.875968,"""Etzel Reserve""",29,"""Etzel""","""Street""","""AIRPORT WEST""","""3042""","""Cricket""","""outdoor""","""MOONEE VALLEY""","""29 Etzel Street, AIRPORT WEST 3042"""
"""MOONEE9372""",-37.722084,144.875968,"""Etzel Reserve""",29,"""Etzel""","""Street""","""AIRPORT WEST""","""3042""","""Football""","""outdoor""","""MOONEE VALLEY""","""29 Etzel Street, AIRPORT WEST 3042"""
"""WHITTL9560""",-37.688605,145.003372,"""Thomastown Indoor Sports""",29,"""Strong""","""Avenue""","""THOMASTOWN""","""3074""","""Cricket""","""indoor""","""WHITTLESEA""","""29 Strong Avenue, THOMASTOWN 3074"""
"""WHITTL9560""",-37.688605,145.003372,"""Thomastown Indoor Sports""",29,"""Strong""","""Avenue""","""THOMASTOWN""","""3074""","""Futsal""","""indoor""","""WHITTLESEA""","""29 Strong Avenue, THOMASTOWN 3074"""
"""WHITTL9560""",-37.688605,145.003372,"""Thomastown Indoor Sports""",29,"""Strong""","""Avenue""","""THOMASTOWN""","""3074""","""Netball""","""outdoor""","""WHITTLESEA""","""29 Strong Avenue, THOMASTOWN 3074"""
"""WHITTL9560""",-37.688605,145.003372,"""Thomastown Indoor Sports""",29,"""Strong""","""Avenue""","""THOMASTOWN""","""3074""","""Volleyball""","""indoor""","""WHITTLESEA""","""29 Strong Avenue, THOMASTOWN 3074"""
"""KNOXCI8549""",-37.861278,145.284043,"""Boronia Busybodies Health & Fitness Centre""",29,"""Erica""","""Avenue""","""BORONIA""","""3155""","""Aerobics""","""indoor""","""KNOX""","""29 Erica Avenue, BORONIA 3155"""
"""KNOXCI8549""",-37.861278,145.284043,"""Boronia Busybodies Health & Fitness Centre""",29,"""Erica""","""Avenue""","""BORONIA""","""3155""","""Swimming""","""indoor""","""KNOX""","""29 Erica Avenue, BORONIA 3155"""
"""MORNIN11164""",-38.224923,145.040982,"""Elsie Dorrington Reserve/Alexandra Park""",30,"""Wellington""","""Street""","""MORNINGTON""","""3931""","""Cricket""","""outdoor""","""MORNINGTON PENINSULA""","""30 Wellington Street, MORNINGTON 3931"""
"""MORNIN11164""",-38.224923,145.040982,"""Elsie Dorrington Reserve/Alexandra Park""",30,"""Wellington""","""Street""","""MORNINGTON""","""3931""","""Football""","""outdoor""","""MORNINGTON PENINSULA""","""30 Wellington Street, MORNINGTON 3931"""
"""MORNIN11164""",-38.224923,145.040982,"""Elsie Dorrington Reserve/Alexandra Park""",30,"""Wellington""","""Street""","""MORNINGTON""","""3931""","""Netball""","""outdoor""","""MORNINGTON PENINSULA""","""30 Wellington Street, MORNINGTON 3931"""
"""HOBSON12961""",-37.869716,144.895913,"""Hatt Reserve""",31,"""The""","""Esplanade""","""WILLIAMSTOWN""","""3016""","""Cricket""","""outdoor""","""HOBSONS BAY""","""31 The Esplanade, WILLIAMSTOWN 3016"""
"""NILLUM11044""",-37.695631,145.150263,"""Eltham North Reserve""",32,"""Cedar""","""Avenue""","""ELTHAM NORTH""","""3095""","""Cricket""","""outdoor""","""NILLUMBIK""","""32 Cedar Avenue, ELTHAM NORTH 3095"""
"""NILLUM11044""",-37.695631,145.150263,"""Eltham North Reserve""",32,"""Cedar""","""Avenue""","""ELTHAM NORTH""","""3095""","""Soccer""","""outdoor""","""NILLUMBIK""","""32 Cedar Avenue, ELTHAM NORTH 3095"""
